Fecha;Producto;unidades;Impuesto Componente Base;Impuesto Componente Variable;Credito fiscal Componente Variable;Impuesto Específico Resultante
07-01-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,2998;;2,2298
14-01-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
14-01-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
14-01-2016;Petróleo Diesel;UTM/m3;1,5;0,1808;;1,6808
14-01-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
14-01-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
21-01-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,2184;;6,2184
21-01-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,2151;;6,2151
21-01-2016;Petróleo Diesel;UTM/m3;1,5;0,3257;;1,8257
21-01-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0571;;1,4571
21-01-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0868;;2,0168
28-01-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,4702;;6,4702
28-01-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,608;;6,6080
28-01-2016;Petróleo Diesel;UTM/m3;1,5;0,6031;;2,1031
28-01-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1795;;1,5795
28-01-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,2728;;2,2028
04-02-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,4123;;6,4123
04-02-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,3884;;6,3884
04-02-2016;Petróleo Diesel;UTM/m3;1,5;0,4683;;1,9683
04-02-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0638;;1,4638
04-02-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0969;;2,0269
11-02-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,5011;;6,5011
11-02-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,1683;;6,1683
11-02-2016;Petróleo Diesel;UTM/m3;1,5;0,0877;;1,5877
11-02-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
11-02-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
18-02-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,6592;;6,6592
18-02-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,4968;;6,4968
18-02-2016;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
18-02-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
18-02-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
25-02-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,7558;;6,7558
25-02-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,9172;;6,9172
25-02-2016;Petróleo Diesel;UTM/m3;1,5;0,0267;;1,5267
25-02-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
25-02-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
03-03-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,4732;;6,4732
03-03-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,7137;;6,7137
03-03-2016;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
03-03-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
03-03-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
10-03-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,2117;;6,2117
10-03-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,5113;;6,5113
10-03-2016;Petróleo Diesel;UTM/m3;1,5;-0,0333;;1,4667
10-03-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
10-03-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
17-03-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0176;;5,9824
17-03-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,0584;;6,0584
17-03-2016;Petróleo Diesel;UTM/m3;1,5;-0,2716;;1,2284
17-03-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0804;;1,3196
17-03-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1222;;1,8078
24-03-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,335;;5,6650
24-03-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1943;;5,8057
24-03-2016;Petróleo Diesel;UTM/m3;1,5;-0,2989;;1,2011
24-03-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
24-03-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
31-03-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,4904;;5,5096
31-03-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,3952;;5,6048
31-03-2016;Petróleo Diesel;UTM/m3;1,5;-0,0922;;1,4078
31-03-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
31-03-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
07-04-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2301;;5,7699
07-04-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,3979;;5,6021
07-04-2016;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
07-04-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0291;;1,4291
07-04-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0442;;1,9742
14-04-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
14-04-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1134;;5,8866
14-04-2016;Petróleo Diesel;UTM/m3;1,5;0,0494;;1,5494
14-04-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
14-04-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
21-04-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0238;;5,9762
21-04-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0069;;5,9931
21-04-2016;Petróleo Diesel;UTM/m3;1,5;-0,0591;;1,4409
21-04-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
21-04-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
28-04-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
28-04-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
28-04-2016;Petróleo Diesel;UTM/m3;1,5;-0,2429;;1,2571
28-04-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
28-04-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
05-05-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2078;;5,7922
05-05-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,2168;;5,7832
05-05-2016;Petróleo Diesel;UTM/m3;1,5;-0,4212;;1,0788
05-05-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
05-05-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
12-05-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1487;;5,8513
12-05-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,2655;;5,7345
12-05-2016;Petróleo Diesel;UTM/m3;1,5;-0,3974;;1,1026
12-05-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,047;;1,3530
12-05-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0714;;1,8586
19-05-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
19-05-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
19-05-2016;Petróleo Diesel;UTM/m3;1,5;-0,4183;;1,0817
19-05-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1129;;1,2871
19-05-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1716;;1,7584
26-05-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2306;;5,7694
26-05-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,13;;5,8700
26-05-2016;Petróleo Diesel;UTM/m3;1,5;-0,7692;;0,7308
26-05-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1503;;1,2497
26-05-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,2284;;1,7016
02-06-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,3045;;5,6955
02-06-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1757;;5,8243
02-06-2016;Petróleo Diesel;UTM/m3;1,5;-0,8768;;0,6232
02-06-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0791;;1,3209
02-06-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1202;;1,8098
09-06-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,3131;;5,6869
09-06-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1276;;5,8724
09-06-2016;Petróleo Diesel;UTM/m3;1,5;-0,7928;;0,7072
09-06-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0008;;1,4008
09-06-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0012;;1,9312
16-06-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0707;;5,9293
16-06-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
16-06-2016;Petróleo Diesel;UTM/m3;1,5;-0,6555;;0,8445
16-06-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
16-06-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
23-06-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
23-06-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
23-06-2016;Petróleo Diesel;UTM/m3;1,5;-0,6345;;0,8655
23-06-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
23-06-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
30-06-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,0417;;6,0417
30-06-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,04;;6,0400
30-06-2016;Petróleo Diesel;UTM/m3;1,5;-0,2778;;1,2222
30-06-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
30-06-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
07-07-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
07-07-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
07-07-2016;Petróleo Diesel;UTM/m3;1,5;-0,1131;;1,3869
07-07-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
07-07-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
14-07-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,2535;;6,2535
14-07-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,2907;;6,2907
14-07-2016;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
14-07-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0809;;1,4809
14-07-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,1229;;2,0529
21-07-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,4342;;6,4342
21-07-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,4351;;6,4351
21-07-2016;Petróleo Diesel;UTM/m3;1,5;0,1743;;1,6743
21-07-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0984;;1,4984
21-07-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,1495;;2,0795
28-07-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,4244;;6,4244
28-07-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,4046;;6,4046
28-07-2016;Petróleo Diesel;UTM/m3;1,5;0,2425;;1,7425
28-07-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
28-07-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
04-08-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,2915;;6,2915
04-08-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,3226;;6,3226
04-08-2016;Petróleo Diesel;UTM/m3;1,5;0,2602;;1,7602
04-08-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0005;;1,4005
04-08-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,0008;;1,9308
11-08-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,0757;;6,0757
11-08-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,1448;;6,1448
11-08-2016;Petróleo Diesel;UTM/m3;1,5;0,4093;;1,9093
11-08-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
11-08-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
18-08-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
18-08-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,0329;;6,0329
18-08-2016;Petróleo Diesel;UTM/m3;1,5;0,2194;;1,7194
18-08-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
18-08-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
25-08-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1503;;5,8497
25-08-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1522;;5,8478
25-08-2016;Petróleo Diesel;UTM/m3;1,5;-0,1692;;1,3308
25-08-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0362;;1,3638
25-08-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,055;;1,8750
01-09-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,8637;;5,1363
01-09-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,8132;;5,1868
01-09-2016;Petróleo Diesel;UTM/m3;1,5;-0,5598;;0,9402
01-09-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0082;;1,3918
01-09-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0125;;1,9175
08-09-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,8297;;5,1703
08-09-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,3447;;5,6553
08-09-2016;Petróleo Diesel;UTM/m3;1,5;-0,4014;;1,0986
08-09-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
08-09-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
15-09-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2586;;5,7414
15-09-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
15-09-2016;Petróleo Diesel;UTM/m3;1,5;-0,0308;;1,4692
15-09-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
15-09-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
22-09-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1896;;5,8104
22-09-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1107;;5,8893
22-09-2016;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
22-09-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
22-09-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
29-09-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0242;;5,9758
29-09-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0728;;5,9272
29-09-2016;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
29-09-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
29-09-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
06-10-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0106;;5,9894
06-10-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0908;;5,9092
06-10-2016;Petróleo Diesel;UTM/m3;1,5;-0,0095;;1,4905
06-10-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
06-10-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
13-10-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1827;;5,8173
13-10-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,2534;;5,7466
13-10-2016;Petróleo Diesel;UTM/m3;1,5;-0,2589;;1,2411
13-10-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1604;;1,2396
13-10-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,2437;;1,6863
20-10-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2682;;5,7318
20-10-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,4277;;5,5723
20-10-2016;Petróleo Diesel;UTM/m3;1,5;-0,4126;;1,0874
20-10-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1887;;1,2113
20-10-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,2867;;1,6433
27-10-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,1134;;5,8866
27-10-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,3356;;5,6644
27-10-2016;Petróleo Diesel;UTM/m3;1,5;-0,2579;;1,2421
27-10-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0669;;1,3331
27-10-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1017;;1,8283
03-11-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
03-11-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,0474;;5,9526
03-11-2016;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
03-11-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
03-11-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
10-11-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,0486;;6,0486
10-11-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
10-11-2016;Petróleo Diesel;UTM/m3;1,5;0,0712;;1,5712
10-11-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
10-11-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
17-11-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,2789;;6,2789
17-11-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,2693;;6,2693
17-11-2016;Petróleo Diesel;UTM/m3;1,5;0,2203;;1,7203
17-11-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
17-11-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
24-11-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,2535;;6,2535
24-11-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,2413;;6,2413
24-11-2016;Petróleo Diesel;UTM/m3;1,5;0,0016;;1,5016
24-11-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
24-11-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
01-12-2016;Gasolina Automotriz 93 (*);UTM/m3;6;0,0218;;6,0218
01-12-2016;Gasolina Automotriz 97 (*);UTM/m3;6;0,007;;6,0070
01-12-2016;Petróleo Diesel;UTM/m3;1,5;-0,0716;;1,4284
01-12-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
01-12-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
08-12-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,313;;5,6870
08-12-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,291;;5,7090
08-12-2016;Petróleo Diesel;UTM/m3;1,5;-0,2533;;1,2467
08-12-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,009;;1,3910
08-12-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0137;;1,9163
15-12-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,2867;;5,7133
15-12-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,2553;;5,7447
15-12-2016;Petróleo Diesel;UTM/m3;1,5;-0,1212;;1,3788
15-12-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
15-12-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
22-12-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,3664;;5,6336
22-12-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,3075;;5,6925
22-12-2016;Petróleo Diesel;UTM/m3;1,5;-0,1826;;1,3174
22-12-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1995;;1,2005
22-12-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,3031;;1,6269
29-12-2016;Gasolina Automotriz 93 (*);UTM/m3;6;-0,7686;;5,2314
29-12-2016;Gasolina Automotriz 97 (*);UTM/m3;6;-0,6173;;5,3827
29-12-2016;Petróleo Diesel;UTM/m3;1,5;-0,4439;;1,0561
29-12-2016;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1042;;1,2958
29-12-2016;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1583;;1,7717
05-01-2017;Gasolina Automotriz 93 (*);UTM/m3;6;-0,7133;;5,2867
05-01-2017;Gasolina Automotriz 97 (*);UTM/m3;6;-0,4271;;5,5729
05-01-2017;Petróleo Diesel;UTM/m3;1,5;-0,464;;1,0360
05-01-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
05-01-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
12-01-2017;Gasolina Automotriz 93 (*);UTM/m3;6;-0,6652;;5,3348
12-01-2017;Gasolina Automotriz 97 (*);UTM/m3;6;-0,4128;;5,5872
12-01-2017;Petróleo Diesel;UTM/m3;1,5;-0,2737;;1,2263
12-01-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0986;;1,3014
12-01-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,1498;;1,7802
19-01-2017;Gasolina Automotriz 93 (*);UTM/m3;6;-0,3296;;5,6704
19-01-2017;Gasolina Automotriz 97 (*);UTM/m3;6;-0,1254;;5,8746
19-01-2017;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
19-01-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
19-01-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
26-01-2017;Gasolina Automotriz 93 (*);UTM/m3;6;0;;6,0000
26-01-2017;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
26-01-2017;Petróleo Diesel;UTM/m3;1,5;0,0725;;1,5725
26-01-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
26-01-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
02-02-2017;Gasolina Automotriz 93 (*);UTM/m3;6;0,1978;;6,1978
02-02-2017;Gasolina Automotriz 97 (*);UTM/m3;6;0,2297;;6,2297
02-02-2017;Petróleo Diesel;UTM/m3;1,5;0,068;;1,5680
02-02-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,0058;;1,3942
02-02-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,0088;;1,9212
09-02-2017;Gasolina Automotriz 93 (*);UTM/m3;6;0,2716;;6,2716
09-02-2017;Gasolina Automotriz 97 (*);UTM/m3;6;0,3872;;6,3872
09-02-2017;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
09-02-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1579;;1,2421
09-02-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,2399;;1,6901
16-02-2017;Gasolina Automotriz 93 (*);UTM/m3;6;0,2496;;6,2496
16-02-2017;Gasolina Automotriz 97 (*);UTM/m3;6;0,3929;;6,3929
16-02-2017;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
16-02-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;-0,1474;;1,2526
16-02-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;-0,224;;1,7060
23-02-2017;Gasolina Automotriz 93 (*);UTM/m3;6;0,2587;;6,2587
23-02-2017;Gasolina Automotriz 97 (*);UTM/m3;6;0,3909;;6,3909
23-02-2017;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
23-02-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0;;1,4000
23-02-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0;;1,9300
02-03-2017;Gasolina Automotriz 93 (*);UTM/m3;6;0,0388;;6,0388
02-03-2017;Gasolina Automotriz 97 (*);UTM/m3;6;0,1754;;6,1754
02-03-2017;Petróleo Diesel;UTM/m3;1,5;0;;1,5000
02-03-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,0966;;1,4966
02-03-2017;Gas Natural Comprimido de Consumo Vehicular;UTM/1000m3;1,93;0,1468;;2,0768
09-03-2017;Gasolina Automotriz 93 (*);UTM/m3;6;-0,0975;;5,9025
09-03-2017;Gasolina Automotriz 97 (*);UTM/m3;6;0;;6,0000
09-03-2017;Petróleo Diesel;UTM/m3;1,5;-0,064;;1,4360
09-03-2017;Gas Licuado de Petróleo de Consumo Vehicular;UTM/m3;1,4;0,1548;;1,5548
